StartStation,EndStation,Ridership,start_id,start_terminalName,start_lat,start_long,start_nbBikes,start_nbEmptyDocks,end_id,end_terminalName,end_lat,end_long,end_nbBikes,end_nbEmptyDocks,distance_hav
Park Rd & Holmead Pl NW,19th & L St NW,765,33,31602,38.9308,-77.0315,8,10,86,31224,38.903407,-77.043648,10,4,3225.794814
Park Rd & Holmead Pl NW,7th & R St NW / Shaw Library,742,33,31602,38.9308,-77.0315,8,10,145,31245,38.912719,-77.022155,3,12,2169.393961
Park Rd & Holmead Pl NW,1st & Rhode Island Ave NW,719,33,31602,38.9308,-77.0315,8,10,147,31506,38.915417,-77.012289,4,11,2387.585034
Park Rd & Holmead Pl NW,13th St & New York Ave NW,712,33,31602,38.9308,-77.0315,8,10,91,31227,38.900283,-77.029822,13,9,3400.244501
Park Rd & Holmead Pl NW,Harvard St & Adams Mill Rd NW,693,33,31602,38.9308,-77.0315,8,10,85,31112,38.927872,-77.043358,1,14,1077.365121
Park Rd & Holmead Pl NW,20th & E St NW,693,33,31602,38.9308,-77.0315,8,10,26,31204,38.8963,-77.045,7,8,4014.591755
Park Rd & Holmead Pl NW,20th & O St NW / Dupont South,690,33,31602,38.9308,-77.0315,8,10,107,31234,38.908905,-77.04478,3,15,2695.092787
Park Rd & Holmead Pl NW,18th St & Wyoming Ave NW,679,33,31602,38.9308,-77.0315,8,10,214,31114,38.918809,-77.041571,0,23,1594.515193
Park Rd & Holmead Pl NW,25th St & Pennsylvania Ave NW,679,33,31602,38.9308,-77.0315,8,10,112,31237,38.903827,-77.053485,8,7,3555.505058
Park Rd & Holmead Pl NW,12th & U St NW,664,33,31602,38.9308,-77.0315,8,10,242,31268,38.916787,-77.028139,1,30,1586.844954
Park Rd & Holmead Pl NW,Convention Center / 7th & M St NW,648,33,31602,38.9308,-77.0315,8,10,84,31223,38.905737,-77.02227,1,18,2902.27131
Park Rd & Holmead Pl NW,15th & K St NW,645,33,31602,38.9308,-77.0315,8,10,193,31254,38.902,-77.03353,21,6,3210.819088
Park Rd & Holmead Pl NW,19th St & Pennsylvania Ave NW,634,33,31602,38.9308,-77.0315,8,10,14,31100,38.9003,-77.0429,7,7,3535.909737
Park Rd & Holmead Pl NW,14th St & Colorado Ave NW,631,33,31602,38.9308,-77.0315,8,10,218,31407,38.956432,-77.032947,9,10,2856.090242
Park Rd & Holmead Pl NW,18th St & Pennsylvania Ave NW,593,33,31602,38.9308,-77.0315,8,10,141,31242,38.89968,-77.041539,15,12,3571.721503
Park Rd & Holmead Pl NW,7th & F St NW / National Portrait Gallery,546,33,31602,38.9308,-77.0315,8,10,105,31232,38.897351,-77.022465,21,3,3804.87505
Park Rd & Holmead Pl NW,Georgetown Harbor / 30th St NW,536,33,31602,38.9308,-77.0315,8,10,72,31215,38.9022212,-77.059219,6,13,3985.62301
Park Rd & Holmead Pl NW,24th & N St NW,535,33,31602,38.9308,-77.0315,8,10,198,31255,38.9066,-77.05152,6,9,3203.723604
Park Rd & Holmead Pl NW,11th & M St NW,508,33,31602,38.9308,-77.0315,8,10,115,31266,38.905607,-77.027137,3,16,2829.816309
11th & Kenyon St NW,10th & U St NW,5470,16,31102,38.929464,-77.027822,2,25,43,31111,38.9172,-77.0259,2,12,1375.332344
11th & Kenyon St NW,Massachusetts Ave & Dupont Circle NW,4570,16,31102,38.929464,-77.027822,2,25,51,31200,38.9101,-77.0444,8,34,2590.005278
11th & Kenyon St NW,14th & V St NW,4224,16,31102,38.929464,-77.027822,2,25,15,31101,38.9176,-77.0321,4,22,1371.678151
11th & Kenyon St NW,Park Rd & Holmead Pl NW,4176,16,31102,38.929464,-77.027822,2,25,33,31602,38.9308,-77.0315,8,10,351.5149993
11th & Kenyon St NW,15th & P St NW,3864,16,31102,38.929464,-77.027822,2,25,23,31201,38.90985,-77.034438,10,8,2257.357926
11th & Kenyon St NW,Adams Mill & Columbia Rd NW,3808,16,31102,38.929464,-77.027822,2,25,18,31104,38.922925,-77.042581,1,14,1470.898477
11th & Kenyon St NW,8th & H St NW,3425,16,31102,38.929464,-77.027822,2,25,92,31228,38.8997,-77.023086,31,2,3338.610422
11th & Kenyon St NW,Lamont & Mt Pleasant NW,3379,16,31102,38.929464,-77.027822,2,25,21,31107,38.9319,-77.0388,4,15,988.5729371
11th & Kenyon St NW,Metro Center / 12th & G St NW,3179,16,31102,38.929464,-77.027822,2,25,103,31230,38.898364,-77.027869,30,0,3462.038557
11th & Kenyon St NW,Georgia & New Hampshire Ave NW,3035,16,31102,38.929464,-77.027822,2,25,28,31400,38.936043,-77.024649,3,12,782.2155415
11th & Kenyon St NW,Calvert St & Woodley Pl NW,2727,16,31102,38.929464,-77.027822,2,25,301,31121,38.923583,-77.050046,1,18,2032.923901
11th & Kenyon St NW,14th & Rhode Island Ave NW,2534,16,31102,38.929464,-77.027822,2,25,25,31203,38.9086,-77.0323,14,8,2354.729641
11th & Kenyon St NW,14th & R St NW,2486,16,31102,38.929464,-77.027822,2,25,24,31202,38.912682,-77.031681,3,12,1897.824691
11th & Kenyon St NW,17th & Corcoran St NW,2429,16,31102,38.929464,-77.027822,2,25,59,31214,38.9121,-77.0387,5,13,2150.325807
11th & Kenyon St NW,16th & Harvard St NW,2364,16,31102,38.929464,-77.027822,2,25,17,31103,38.926088,-77.036536,1,31,843.0321181
11th & Kenyon St NW,21st & M St NW,2266,16,31102,38.929464,-77.027822,2,25,53,31212,38.90534,-77.046774,14,5,3147.412732
11th & Kenyon St NW,20th St & Florida Ave NW,2224,16,31102,38.929464,-77.027822,2,25,46,31110,38.9154,-77.0446,2,11,2136.009298
11th & Kenyon St NW,7th & T St NW,2176,16,31102,38.929464,-77.027822,2,25,47,31109,38.9155,-77.0222,5,10,1628.93653
11th & Kenyon St NW,Thomas Circle,1936,16,31102,38.929464,-77.027822,2,25,137,31241,38.9059,-77.0325,6,27,2654.23957
11th & Kenyon St NW,Convention Center / 7th & M St NW,1792,16,31102,38.929464,-77.027822,2,25,84,31223,38.905737,-77.02227,1,18,2684.694347
11th & Kenyon St NW,New Hampshire Ave & T St NW,1774,16,31102,38.929464,-77.027822,2,25,102,31229,38.91554,-77.03818,0,23,1790.884615
11th & Kenyon St NW,18th & M St NW,1766,16,31102,38.929464,-77.027822,2,25,79,31221,38.904742,-77.041606,9,8,2999.842137
11th & Kenyon St NW,17th & Rhode Island Ave NW,1759,16,31102,38.929464,-77.027822,2,25,136,31239,38.906602,-77.038785,4,18,2716.348489
11th & Kenyon St NW,17th & K St NW,1732,16,31102,38.929464,-77.027822,2,25,54,31213,38.90276,-77.03863,9,13,3116.589227
11th & Kenyon St NW,12th & U St NW,1682,16,31102,38.929464,-77.027822,2,25,242,31268,38.916787,-77.028139,1,30,1411.464208
11th & Kenyon St NW,5th & K St NW,1665,16,31102,38.929464,-77.027822,2,25,31,31600,38.90304,-77.019027,4,14,3038.544039
11th & Kenyon St NW,19th & L St NW,1610,16,31102,38.929464,-77.027822,2,25,86,31224,38.903407,-77.043648,10,4,3208.228103
11th & Kenyon St NW,7th & F St NW / National Portrait Gallery,1610,16,31102,38.929464,-77.027822,2,25,105,31232,38.897351,-77.022465,21,3,3604.791144
11th & Kenyon St NW,14th & Harvard St NW,1546,16,31102,38.929464,-77.027822,2,25,19,31105,38.9268,-77.0322,2,17,481.3375181
11th & Kenyon St NW,18th St & Pennsylvania Ave NW,1531,16,31102,38.929464,-77.027822,2,25,141,31242,38.89968,-77.041539,15,12,3521.989201
11th & Kenyon St NW,North Capitol St & F St NW,1531,16,31102,38.929464,-77.027822,2,25,114,31624,38.897446,-77.009888,18,5,3888.02614
11th & Kenyon St NW,5th St & Massachusetts Ave NW,1530,16,31102,38.929464,-77.027822,2,25,207,31265,38.90093,-77.018677,6,13,3273.663094
11th & Kenyon St NW,11th & F St NW,1516,16,31102,38.929464,-77.027822,2,25,125,31262,38.897857,-77.026975,9,6,3519.239933
11th & Kenyon St NW,13th St & New York Ave NW,1433,16,31102,38.929464,-77.027822,2,25,91,31227,38.900283,-77.029822,13,9,3253.029799
11th & Kenyon St NW,1st & M St NE,1431,16,31102,38.929464,-77.027822,2,25,52,31603,38.9057,-77.0056,6,6,3271.47912
11th & Kenyon St NW,21st & I St NW,1351,16,31102,38.929464,-77.027822,2,25,27,31205,38.9008,-77.047,30,2,3597.342265
11th & Kenyon St NW,7th & R St NW / Shaw Library,1336,16,31102,38.929464,-77.027822,2,25,145,31245,38.912719,-77.022155,3,12,1927.577423
11th & Kenyon St NW,Florida Ave & R St NW,1326,16,31102,38.929464,-77.027822,2,25,61,31503,38.9126,-77.0135,6,8,2250.070036
11th & Kenyon St NW,14th & G St NW,1265,16,31102,38.929464,-77.027822,2,25,117,31238,38.898069,-77.031823,9,11,3512.01563
11th & Kenyon St NW,11th & M St NW,1254,16,31102,38.929464,-77.027822,2,25,115,31266,38.905607,-77.027137,3,16,2656.411718
11th & Kenyon St NW,10th St & Constitution Ave NW,1210,16,31102,38.929464,-77.027822,2,25,76,31219,38.893028,-77.026013,12,19,4059.062616
11th & Kenyon St NW,Jefferson Dr & 14th St SW,1142,16,31102,38.929464,-77.027822,2,25,168,31247,38.888553,-77.032429,18,4,4571.64294
11th & Kenyon St NW,10th & Florida Ave NW,1136,16,31102,38.929464,-77.027822,2,25,274,31120,38.920387,-77.025672,5,14,1027.459227
11th & Kenyon St NW,17th & K St NW / Farragut Square,1132,16,31102,38.929464,-77.027822,2,25,106,31233,38.902061,-77.038322,16,18,3183.171131
11th & Kenyon St NW,20th & E St NW,1114,16,31102,38.929464,-77.027822,2,25,26,31204,38.8963,-77.045,7,8,3980.363976
11th & Kenyon St NW,California St & Florida Ave NW,1078,16,31102,38.929464,-77.027822,2,25,149,31116,38.917761,-77.04062,3,16,1710.466436
11th & Kenyon St NW,14th St & New York Ave NW,1072,16,31102,38.929464,-77.027822,2,25,69,31216,38.899632,-77.031686,12,11,3337.705415
11th & Kenyon St NW,14th St & Spring Rd NW,1045,16,31102,38.929464,-77.027822,2,25,29,31401,38.9375,-77.0328,1,10,993.0032254
11th & Kenyon St NW,1st & Rhode Island Ave NW,1039,16,31102,38.929464,-77.027822,2,25,147,31506,38.915417,-77.012289,4,11,2062.736884
11th & Kenyon St NW,25th St & Pennsylvania Ave NW,1015,16,31102,38.929464,-77.027822,2,25,112,31237,38.903827,-77.053485,8,7,3617.372477
11th & Kenyon St NW,5th & F St NW,991,16,31102,38.929464,-77.027822,2,25,82,31620,38.897222,-77.019347,24,7,3663.463879
11th & Kenyon St NW,M St & Pennsylvania Ave NW,969,16,31102,38.929464,-77.027822,2,25,153,31246,38.905126,-77.056887,13,6,3698.315866
11th & Kenyon St NW,New York Ave & 15th St NW,963,16,31102,38.929464,-77.027822,2,25,83,31222,38.8991,-77.0337,7,7,3418.233947
11th & Kenyon St NW,20th & O St NW / Dupont South,947,16,31102,38.929464,-77.027822,2,25,107,31234,38.908905,-77.04478,3,15,2719.366716
11th & Kenyon St NW,15th & K St NW,940,16,31102,38.929464,-77.027822,2,25,193,31254,38.902,-77.03353,21,6,3096.995057
11th & Kenyon St NW,17th St & Massachusetts Ave NW,905,16,31102,38.929464,-77.027822,2,25,229,31267,38.908142,-77.038359,0,17,2542.956712
11th & Kenyon St NW,15th & Euclid St  NW,895,16,31102,38.929464,-77.027822,2,25,230,31117,38.92333,-77.0352,1,14,935.1539791
11th & Kenyon St NW,10th & E St NW,894,16,31102,38.929464,-77.027822,2,25,199,31256,38.895914,-77.026064,9,5,3737.871913
11th & Kenyon St NW,Columbus Circle / Union Station,893,16,31102,38.929464,-77.027822,2,25,113,31623,38.89696,-77.00493,36,7,4126.013661
11th & Kenyon St NW,14th & Belmont St NW,871,16,31102,38.929464,-77.027822,2,25,272,31119,38.921074,-77.031887,1,13,998.1149012
11th & Kenyon St NW,24th & N St NW,865,16,31102,38.929464,-77.027822,2,25,198,31255,38.9066,-77.05152,6,9,3269.69964
11th & Kenyon St NW,16th & K St NW,858,16,31102,38.929464,-77.027822,2,25,419,31291,38.90268,-77.035737,21,2,3059.379908
11th & Kenyon St NW,20th & L St NW,832,16,31102,38.929464,-77.027822,2,25,185,31250,38.903584,-77.044789,18,1,3234.115292
11th & Kenyon St NW,14th & D St NW / Ronald Reagan Building,827,16,31102,38.929464,-77.027822,2,25,104,31231,38.894514,-77.031617,8,17,3904.478286
11th & Kenyon St NW,9th & Upshur St NW,822,16,31102,38.929464,-77.027822,2,25,146,31404,38.9418,-77.0251,5,10,1393.317706
11th & Kenyon St NW,Columbia Rd & Georgia Ave NW,793,16,31102,38.929464,-77.027822,2,25,148,31115,38.928156,-77.02344,6,12,406.450451
11th & Kenyon St NW,19th St & Pennsylvania Ave NW,763,16,31102,38.929464,-77.027822,2,25,14,31100,38.9003,-77.0429,7,7,3499.358145
11th & Kenyon St NW,Columbia Rd & Belmont St NW,756,16,31102,38.929464,-77.027822,2,25,135,31113,38.920669,-77.04368,5,14,1686.606509
11th & Kenyon St NW,Lincoln Memorial,752,16,31102,38.929464,-77.027822,2,25,204,31258,38.888251,-77.049426,0,23,4954.809554
11th & Kenyon St NW,C & O Canal & Wisconsin Ave NW,677,16,31102,38.929464,-77.027822,2,25,87,31225,38.90375,-77.06269,8,15,4161.050449
11th & Kenyon St NW,Lynn & 19th St North,670,16,31102,38.929464,-77.027822,2,25,127,31014,38.897315,-77.070993,11,19,5175.969353
11th & Kenyon St NW,22nd & I St NW / Foggy Bottom,668,16,31102,38.929464,-77.027822,2,25,200,31257,38.90088,-77.048911,14,0,3668.979303
11th & Kenyon St NW,Maryland & Independence Ave SW,659,16,31102,38.929464,-77.027822,2,25,142,31243,38.887299,-77.018939,23,13,4756.440147
11th & Kenyon St NW,L'Enfant Plaza / 7th & C St SW,641,16,31102,38.929464,-77.027822,2,25,75,31218,38.886266,-77.022241,15,0,4833.019927
11th & Kenyon St NW,US Dept of State / Virginia Ave & 21st St NW,638,16,31102,38.929464,-77.027822,2,25,74,31220,38.894919,-77.046587,0,15,4174.930279
11th & Kenyon St NW,18th St & Wyoming Ave NW,611,16,31102,38.929464,-77.027822,2,25,214,31114,38.918809,-77.041571,0,23,1680.675756
11th & Kenyon St NW,6th St & Indiana Ave NW,611,16,31102,38.929464,-77.027822,2,25,171,31264,38.894573,-77.01994,7,12,3943.596425
11th & Kenyon St NW,USDA / 12th & Independence Ave SW,611,16,31102,38.929464,-77.027822,2,25,71,31217,38.887237,-77.028226,15,22,4700.818405
11th & Kenyon St NW,3rd & Elm St NW,595,16,31102,38.929464,-77.027822,2,25,249,31118,38.917622,-77.01597,2,13,1670.73416
11th & Kenyon St NW,19th & K St NW,564,16,31102,38.929464,-77.027822,2,25,188,31253,38.902204,-77.04337,21,2,3319.963242
11th & Kenyon St NW,8th & D St NW,542,16,31102,38.929464,-77.027822,2,25,248,31270,38.894851,-77.02324,11,4,3873.488218
11th & Kenyon St NW,Georgia Ave and Fairmont St NW,530,16,31102,38.929464,-77.027822,2,25,44,31207,38.9249,-77.0222,3,7,703.6813066
11th & Kenyon St NW,19th St & Constitution Ave NW,526,16,31102,38.929464,-77.027822,2,25,109,31235,38.8923,-77.0436,24,11,4356.979258
11th & Kenyon St NW,3rd & H St NE,511,16,31102,38.929464,-77.027822,2,25,96,31616,38.900412,-77.001949,11,8,3934.613875
12th & Irving St NE,10th & Monroe St NE,1550,237,31511,38.928644,-76.990955,2,12,93,31504,38.932514,-76.992889,6,5,462.2151161
12th & Irving St NE,Rhode Island Ave Metro,546,237,31511,38.928644,-76.990955,2,12,322,31516,38.920682,-76.995876,0,19,983.4629462
Hamlin & 7th St NE,North Capitol St & F St NW,657,254,31514,38.927497,-76.997194,3,11,114,31624,38.897446,-77.009888,18,5,3521.328328
Hamlin & 7th St NE,M St & Delaware Ave NE,500,254,31514,38.927497,-76.997194,3,11,210,31627,38.905707,-77.003041,12,9,2477.953973
14th & Harvard St NW,14th & V St NW,8300,19,31105,38.9268,-77.0322,2,17,15,31101,38.9176,-77.0321,4,22,1024.175934
14th & Harvard St NW,Adams Mill & Columbia Rd NW,7011,19,31105,38.9268,-77.0322,2,17,18,31104,38.922925,-77.042581,1,14,997.1593354
14th & Harvard St NW,Massachusetts Ave & Dupont Circle NW,5196,19,31105,38.9268,-77.0322,2,17,51,31200,38.9101,-77.0444,8,34,2138.34844
14th & Harvard St NW,Calvert St & Woodley Pl NW,4670,19,31105,38.9268,-77.0322,2,17,301,31121,38.923583,-77.050046,1,18,1586.462484
14th & Harvard St NW,14th & Rhode Island Ave NW,3942,19,31105,38.9268,-77.0322,2,17,25,31203,38.9086,-77.0323,14,8,2026.033246
14th & Harvard St NW,15th & P St NW,3917,19,31105,38.9268,-77.0322,2,17,23,31201,38.90985,-77.034438,10,8,1896.79554
14th & Harvard St NW,14th & R St NW,3332,19,31105,38.9268,-77.0322,2,17,24,31202,38.912682,-77.031681,3,12,1572.251263
14th & Harvard St NW,17th & Corcoran St NW,3012,19,31105,38.9268,-77.0322,2,17,59,31214,38.9121,-77.0387,5,13,1730.526618
14th & Harvard St NW,20th St & Florida Ave NW,2984,19,31105,38.9268,-77.0322,2,17,46,31110,38.9154,-77.0446,2,11,1662.471154
14th & Harvard St NW,10th & U St NW,2796,19,31105,38.9268,-77.0322,2,17,43,31111,38.9172,-77.0259,2,12,1199.897313
14th & Harvard St NW,Thomas Circle,2555,19,31105,38.9268,-77.0322,2,17,137,31241,38.9059,-77.0325,6,27,2326.722453
14th & Harvard St NW,11th & Kenyon St NW,2385,19,31105,38.9268,-77.0322,2,17,16,31102,38.929464,-77.027822,2,25,481.3375181
14th & Harvard St NW,Park Rd & Holmead Pl NW,2373,19,31105,38.9268,-77.0322,2,17,33,31602,38.9308,-77.0315,8,10,449.3852691
14th & Harvard St NW,Georgia & New Hampshire Ave NW,2278,19,31105,38.9268,-77.0322,2,17,28,31400,38.936043,-77.024649,3,12,1219.118184
14th & Harvard St NW,21st & M St NW,2134,19,31105,38.9268,-77.0322,2,17,53,31212,38.90534,-77.046774,14,5,2701.916794
14th & Harvard St NW,14th & Belmont St NW,2013,19,31105,38.9268,-77.0322,2,17,272,31119,38.921074,-77.031887,1,13,637.9915336
14th & Harvard St NW,16th & Harvard St NW,1933,19,31105,38.9268,-77.0322,2,17,17,31103,38.926088,-77.036536,1,31,383.7771955
14th & Harvard St NW,14th St & Spring Rd NW,1930,19,31105,38.9268,-77.0322,2,17,29,31401,38.9375,-77.0328,1,10,1192.251188
14th & Harvard St NW,Lamont & Mt Pleasant NW,1908,19,31105,38.9268,-77.0322,2,17,21,31107,38.9319,-77.0388,4,15,805.5935645
14th & Harvard St NW,Columbia Rd & Georgia Ave NW,1753,19,31105,38.9268,-77.0322,2,17,148,31115,38.928156,-77.02344,6,12,773.4889672
14th & Harvard St NW,7th & T St NW,1737,19,31105,38.9268,-77.0322,2,17,47,31109,38.9155,-77.0222,5,10,1527.2294
14th & Harvard St NW,17th & K St NW,1667,19,31105,38.9268,-77.0322,2,17,54,31213,38.90276,-77.03863,9,13,2733.459617
14th & Harvard St NW,Columbia Rd & Belmont St NW,1647,19,31105,38.9268,-77.0322,2,17,135,31113,38.920669,-77.04368,5,14,1205.936354
14th & Harvard St NW,18th & M St NW,1636,19,31105,38.9268,-77.0322,2,17,79,31221,38.904742,-77.041606,9,8,2587.109579
14th & Harvard St NW,New Hampshire Ave & T St NW,1605,19,31105,38.9268,-77.0322,2,17,102,31229,38.91554,-77.03818,0,23,1356.241561
14th & Harvard St NW,21st & I St NW,1509,19,31105,38.9268,-77.0322,2,17,27,31205,38.9008,-77.047,30,2,3165.493999
14th & Harvard St NW,14th St & New York Ave NW,1508,19,31105,38.9268,-77.0322,2,17,69,31216,38.899632,-77.031686,12,11,3024.65561
14th & Harvard St NW,8th & H St NW,1485,19,31105,38.9268,-77.0322,2,17,92,31228,38.8997,-77.023086,31,2,3118.338049
14th & Harvard St NW,15th & Euclid St  NW,1431,19,31105,38.9268,-77.0322,2,17,230,31117,38.92333,-77.0352,1,14,465.5233227
14th & Harvard St NW,17th & Rhode Island Ave NW,1425,19,31105,38.9268,-77.0322,2,17,136,31239,38.906602,-77.038785,4,18,2319.64209
14th & Harvard St NW,13th St & New York Ave NW,1398,19,31105,38.9268,-77.0322,2,17,91,31227,38.900283,-77.029822,13,9,2959.036513
14th & Harvard St NW,California St & Florida Ave NW,1173,19,31105,38.9268,-77.0322,2,17,149,31116,38.917761,-77.04062,3,16,1242.675862
14th & Harvard St NW,Metro Center / 12th & G St NW,1138,19,31105,38.9268,-77.0322,2,17,103,31230,38.898364,-77.027869,30,0,3187.632829
14th & Harvard St NW,Florida Ave & R St NW,1137,19,31105,38.9268,-77.0322,2,17,61,31503,38.9126,-77.0135,6,8,2263.1462
14th & Harvard St NW,19th & L St NW,1093,19,31105,38.9268,-77.0322,2,17,86,31224,38.903407,-77.043648,10,4,2786.49117
14th & Harvard St NW,14th & D St NW / Ronald Reagan Building,1046,19,31105,38.9268,-77.0322,2,17,104,31231,38.894514,-77.031617,8,17,3594.415846
14th & Harvard St NW,Convention Center / 7th & M St NW,1018,19,31105,38.9268,-77.0322,2,17,84,31223,38.905737,-77.02227,1,18,2497.489134
14th & Harvard St NW,16th & K St NW,959,19,31105,38.9268,-77.0322,2,17,419,31291,38.90268,-77.035737,21,2,2702.447301
14th & Harvard St NW,14th & G St NW,906,19,31105,38.9268,-77.0322,2,17,117,31238,38.898069,-77.031823,9,11,3198.486992
14th & Harvard St NW,17th & K St NW / Farragut Square,827,19,31105,38.9268,-77.0322,2,17,106,31233,38.902061,-77.038322,16,18,2804.518758
14th & Harvard St NW,Georgia Ave and Fairmont St NW,817,19,31105,38.9268,-77.0322,2,17,44,31207,38.9249,-77.0222,3,7,891.4747955
14th & Harvard St NW,US Dept of State / Virginia Ave & 21st St NW,817,19,31105,38.9268,-77.0322,2,17,74,31220,38.894919,-77.046587,0,15,3761.41839
14th & Harvard St NW,12th & U St NW,797,19,31105,38.9268,-77.0322,2,17,242,31268,38.916787,-77.028139,1,30,1168.814644
14th & Harvard St NW,15th & K St NW,791,19,31105,38.9268,-77.0322,2,17,193,31254,38.902,-77.03353,21,6,2763.125843
14th & Harvard St NW,20th & O St NW / Dupont South,757,19,31105,38.9268,-77.0322,2,17,107,31234,38.908905,-77.04478,3,15,2270.570458
14th & Harvard St NW,1st & Rhode Island Ave NW,746,19,31105,38.9268,-77.0322,2,17,147,31506,38.915417,-77.012289,4,11,2139.951861
14th & Harvard St NW,7th & R St NW / Shaw Library,729,19,31105,38.9268,-77.0322,2,17,145,31245,38.912719,-77.022155,3,12,1792.738476
14th & Harvard St NW,Georgetown Harbor / 30th St NW,718,19,31105,38.9268,-77.0322,2,17,72,31215,38.9022212,-77.059219,6,13,3600.434745
14th & Harvard St NW,25th St & Pennsylvania Ave NW,713,19,31105,38.9268,-77.0322,2,17,112,31237,38.903827,-77.053485,8,7,3152.59559
14th & Harvard St NW,C & O Canal & Wisconsin Ave NW,704,19,31105,38.9268,-77.0322,2,17,87,31225,38.90375,-77.06269,8,15,3682.14902
14th & Harvard St NW,20th & E St NW,704,19,31105,38.9268,-77.0322,2,17,26,31204,38.8963,-77.045,7,8,3571.689699
14th & Harvard St NW,17th St & Massachusetts Ave NW,687,19,31105,38.9268,-77.0322,2,17,229,31267,38.908142,-77.038359,0,17,2144.408751
14th & Harvard St NW,37th & O St NW / Georgetown University,684,19,31105,38.9268,-77.0322,2,17,110,31236,38.90774,-77.071652,5,17,4022.185113
14th & Harvard St NW,5th & K St NW,650,19,31105,38.9268,-77.0322,2,17,31,31600,38.90304,-77.019027,4,14,2880.557762
14th & Harvard St NW,11th & M St NW,645,19,31105,38.9268,-77.0322,2,17,115,31266,38.905607,-77.027137,3,16,2399.604383
14th & Harvard St NW,Harvard St & Adams Mill Rd NW,635,19,31105,38.9268,-77.0322,2,17,85,31112,38.927872,-77.043358,1,14,973.6267153
14th & Harvard St NW,18th St & Wyoming Ave NW,631,19,31105,38.9268,-77.0322,2,17,214,31114,38.918809,-77.041571,0,23,1204.148376
14th & Harvard St NW,L'Enfant Plaza / 7th & C St SW,627,19,31105,38.9268,-77.0322,2,17,75,31218,38.886266,-77.022241,15,0,4593.95552
14th & Harvard St NW,4th & E St SW,602,19,31105,38.9268,-77.0322,2,17,143,31244,38.88412,-77.017445,7,12,4920.045553
14th & Harvard St NW,Connecticut Ave & Newark St NW / Cleveland Park,600,19,31105,38.9268,-77.0322,2,17,35,31305,38.934267,-77.057979,5,6,2382.099208
14th & Harvard St NW,10th St & Constitution Ave NW,589,19,31105,38.9268,-77.0322,2,17,76,31219,38.893028,-77.026013,12,19,3797.488896
14th & Harvard St NW,19th St & Pennsylvania Ave NW,583,19,31105,38.9268,-77.0322,2,17,14,31100,38.9003,-77.0429,7,7,3092.12969
14th & Harvard St NW,21st St & Pennsylvania Ave NW,578,19,31105,38.9268,-77.0322,2,17,187,31252,38.901539,-77.046564,15,4,3074.98051
14th & Harvard St NW,22nd & I St NW / Foggy Bottom,552,19,31105,38.9268,-77.0322,2,17,200,31257,38.90088,-77.048911,14,0,3228.104459
