Ridership	start_terminalName	start_lat	start_long	end_terminalName	end_lat	end_long
3	31092	38.896456	-77.104562	31096	38.86612	-77.08787
2	31092	38.896456	-77.104562	31043	38.810743	-77.044664
2	31092	38.896456	-77.104562	31248	38.888767	-77.02858
7	31092	38.896456	-77.104562	31220	38.894919	-77.046587
10	31092	38.896456	-77.104562	31049	38.883669	-77.113905
116	31092	38.896456	-77.104562	31024	38.882788	-77.103148
11	31092	38.896456	-77.104562	31026	38.884734	-77.093485
6	31092	38.896456	-77.104562	31020	38.8904	-77.0889
25	31092	38.896456	-77.104562	31019	38.889	-77.0925
5	31092	38.896456	-77.104562	31033	38.8815	-77.10396
54	31092	38.896456	-77.104562	31039	38.880012	-77.107854
7	31092	38.896456	-77.104562	31017	38.891696	-77.0846
7	31092	38.896456	-77.104562	31312	38.90849	-77.063586
5	31080	38.897612	-77.080851	31111	38.9172	-77.0259
6	31080	38.897612	-77.080851	31219	38.893028	-77.026013
17	31080	38.897612	-77.080851	31287	38.884377	-77.025791
3	31080	38.897612	-77.080851	31102	38.929464	-77.027822
49	31080	38.897612	-77.080851	31266	38.905607	-77.027137
5	31080	38.897612	-77.080851	31280	38.913761	-77.027025
1	31080	38.897612	-77.080851	31008	38.8629	-77.0528
5	31080	38.897612	-77.080851	31251	38.903819	-77.0284
4	31080	38.897612	-77.080851	31268	38.916787	-77.028139
9	31080	38.897612	-77.080851	31227	38.900283	-77.029822
4	31080	38.897612	-77.080851	31119	38.921074	-77.031887
55	31080	38.897612	-77.080851	31231	38.894514	-77.031617
10	31080	38.897612	-77.080851	31238	38.898069	-77.031823
4	31080	38.897612	-77.080851	31105	38.9268	-77.0322
1	31080	38.897612	-77.080851	31283	38.903658	-77.031737
4	31080	38.897612	-77.080851	31202	38.912682	-77.031681
4	31080	38.897612	-77.080851	31203	38.9086	-77.0323
6	31080	38.897612	-77.080851	31101	38.9176	-77.0321
2	31080	38.897612	-77.080851	31216	38.899632	-77.031686
13	31080	38.897612	-77.080851	31003	38.86017	-77.049593
3	31080	38.897612	-77.080851	31117	38.92333	-77.0352
1	31080	38.897612	-77.080851	31632	38.897195	-76.983575
4	31080	38.897612	-77.080851	31254	38.902	-77.03353
27	31080	38.897612	-77.080851	31276	38.90366	-77.034846
14	31080	38.897612	-77.080851	31031	38.89054	-77.08095
14	31080	38.897612	-77.080851	31201	38.90985	-77.034438
5	31080	38.897612	-77.080851	31103	38.926088	-77.036536
1	31080	38.897612	-77.080851	31282	38.912652	-77.036278
4	31080	38.897612	-77.080851	31214	38.9121	-77.0387
9	31080	38.897612	-77.080851	31277	38.89841	-77.039624
29	31080	38.897612	-77.080851	31213	38.90276	-77.03863
13	31080	38.897612	-77.080851	31233	38.902061	-77.038322
24	31080	38.897612	-77.080851	31239	38.906602	-77.038785
2	31080	38.897612	-77.080851	31290	38.888097	-77.038325
14	31080	38.897612	-77.080851	31267	38.908142	-77.038359
67	31080	38.897612	-77.080851	31221	38.904742	-77.041606
4	31080	38.897612	-77.080851	31278	38.912648	-77.041834
10	31080	38.897612	-77.080851	31242	38.89968	-77.041539
8	31080	38.897612	-77.080851	31114	38.918809	-77.041571
2	31080	38.897612	-77.080851	31206	38.8952	-77.0436
5	31080	38.897612	-77.080851	31279	38.898412	-77.043182
21	31080	38.897612	-77.080851	31253	38.902204	-77.04337
15	31080	38.897612	-77.080851	31224	38.903407	-77.043648
7	31080	38.897612	-77.080851	31235	38.8923	-77.0436
6	31080	38.897612	-77.080851	31100	38.9003	-77.0429
1	31080	38.897612	-77.080851	31638	38.900358	-77.012108
1	31080	38.897612	-77.080851	31628	38.87861	-77.006004
1	31080	38.897612	-77.080851	31507	38.928743	-77.012457
27	31080	38.897612	-77.080851	31002	38.856425	-77.049232
11	31080	38.897612	-77.080851	31204	38.8963	-77.045
174	31080	38.897612	-77.080851	31250	38.903584	-77.044789
36	31080	38.897612	-77.080851	31234	38.908905	-77.04478
20	31080	38.897612	-77.080851	31110	38.9154	-77.0446
6	31080	38.897612	-77.080851	31259	38.894722	-77.045128
58	31080	38.897612	-77.080851	31205	38.9008	-77.047
31	31080	38.897612	-77.080851	31212	38.90534	-77.046774
8	31080	38.897612	-77.080851	31261	38.892459	-77.046567
17	31080	38.897612	-77.080851	31252	38.901539	-77.046564
8	31080	38.897612	-77.080851	31093	38.898984	-77.078317
94	31080	38.897612	-77.080851	31257	38.90088	-77.048911
3	31080	38.897612	-77.080851	31011	38.8533	-77.0498
124	31080	38.897612	-77.080851	31260	38.896104	-77.049882
2	31080	38.897612	-77.080851	31013	38.853531	-77.053509
45	31080	38.897612	-77.080851	31255	38.9066	-77.05152
105	31080	38.897612	-77.080851	31237	38.903827	-77.053485
1	31080	38.897612	-77.080851	31012	38.850688	-77.05152
1	31080	38.897612	-77.080851	31009	38.848441	-77.051516
3	31080	38.897612	-77.080851	31055	38.846222	-77.069275
1	31080	38.897612	-77.080851	31307	38.930282	-77.055599
126	31080	38.897612	-77.080851	31314	38.903295	-77.065884
81	31080	38.897612	-77.080851	31226	38.916442	-77.0682
248	31080	38.897612	-77.080851	31236	38.90774	-77.071652
2	31080	38.897612	-77.080851	31306	38.922649	-77.077271
2	31080	38.897612	-77.080851	31308	38.943837	-77.077078
2	31080	38.897612	-77.080851	31605	38.8851	-77.0023
1	31080	38.897612	-77.080851	31604	38.899408	-77.015289
1	31080	38.897612	-77.080851	31634	38.87501	-77.0024
2	31080	38.897612	-77.080851	31269	38.887378	-77.001955
1	31080	38.897612	-77.080851	32021	38.982456	-77.091991
8	31080	38.897612	-77.080851	31621	38.895344	-77.016106
3	31080	38.897612	-77.080851	31108	38.8767	-77.0178
12	31080	38.897612	-77.080851	31600	38.90304	-77.019027
2	31080	38.897612	-77.080851	31265	38.90093	-77.018677
1	31080	38.897612	-77.080851	31609	38.87675	-77.02127
12	31080	38.897612	-77.080851	31264	38.894573	-77.01994
3	31080	38.897612	-77.080851	31245	38.912719	-77.022155
4	31080	38.897612	-77.080851	31109	38.9155	-77.0222
2	31080	38.897612	-77.080851	31270	38.894851	-77.02324
2	31080	38.897612	-77.080851	31629	38.889988	-76.995193
7	31080	38.897612	-77.080851	31228	38.8997	-77.023086
2	31080	38.897612	-77.080851	31281	38.90864	-77.02277
4	31080	38.897612	-77.080851	31104	38.922925	-77.042581
16	31080	38.897612	-77.080851	31051	38.889365	-77.077294
15	31080	38.897612	-77.080851	31078	38.869442	-77.104503
114	31080	38.897612	-77.080851	31037	38.881044	-77.111768
10	31080	38.897612	-77.080851	31050	38.884961	-77.08777
636	31080	38.897612	-77.080851	31225	38.90375	-77.06269
5	31080	38.897612	-77.080851	31116	38.917761	-77.04062
3	31080	38.897612	-77.080851	31106	38.923203	-77.047637
8	31080	38.897612	-77.080851	31121	38.923583	-77.050046
102	31080	38.897612	-77.080851	31025	38.88397	-77.10783
22	31080	38.897612	-77.080851	31021	38.8881	-77.09308
166	31080	38.897612	-77.080851	31016	38.893438	-77.076389
192	31080	38.897612	-77.080851	31022	38.88786	-77.094875
4	31080	38.897612	-77.080851	31053	38.863833	-77.080319
2	31080	38.897612	-77.080851	31068	38.856319	-77.11153
5	31080	38.897612	-77.080851	31067	38.862478	-77.086599
11	31080	38.897612	-77.080851	31113	38.920669	-77.04368
1	31080	38.897612	-77.080851	31115	38.928156	-77.02344
7	31080	38.897612	-77.080851	31623	38.89696	-77.00493
11	31080	38.897612	-77.080851	31305	38.934267	-77.057979
10	31080	38.897612	-77.080851	31271	38.892275	-77.013917
2	31080	38.897612	-77.080851	31223	38.905737	-77.02227
1	31080	38.897612	-77.080851	32008	38.98954	-77.098029
77	31080	38.897612	-77.080851	31089	38.890612	-77.084801
5	31080	38.897612	-77.080851	31007	38.857063	-77.051141
3	31080	38.897612	-77.080851	31612	38.894758	-76.997114
1	31080	38.897612	-77.080851	31000	38.858971	-77.05323
3	31080	38.897612	-77.080851	31904	38.884859	-77.155988
1	31080	38.897612	-77.080851	31613	38.884	-76.995397
19	31080	38.897612	-77.080851	31040	38.884616	-77.10108
32	31080	38.897612	-77.080851	31023	38.885801	-77.097745
30	31080	38.897612	-77.080851	31036	38.87887	-77.1207
184	31080	38.897612	-77.080851	31215	38.9022212	-77.059219
66	31080	38.897612	-77.080851	31038	38.883921	-77.116817
3	31080	38.897612	-77.080851	31273	38.878433	-77.03023
12	31080	38.897612	-77.080851	31112	38.927872	-77.043358
29	31080	38.897612	-77.080851	31077	38.88992	-77.071301
26	31080	38.897612	-77.080851	31247	38.888553	-77.032429
78	31080	38.897612	-77.080851	31249	38.879819	-77.037413
33	31080	38.897612	-77.080851	31211	38.897293	-77.05557
147	31080	38.897612	-77.080851	31027	38.896015	-77.078107
4	31080	38.897612	-77.080851	31044	38.805317	-77.049883
1	31080	38.897612	-77.080851	31048	38.805767	-77.06072
2	31080	38.897612	-77.080851	31218	38.886266	-77.022241
4	31080	38.897612	-77.080851	31107	38.9319	-77.0388
35	31080	38.897612	-77.080851	31030	38.89593	-77.089006
115	31080	38.897612	-77.080851	31079	38.894941	-77.09169
40	31080	38.897612	-77.080851	31094	38.895377	-77.09713
31	31080	38.897612	-77.080851	31092	38.896456	-77.104562
8	31080	38.897612	-77.080851	31900	38.898301	-77.118009
121	31080	38.897612	-77.080851	31258	38.888251	-77.049426
1	31080	38.897612	-77.080851	31071	38.86646	-77.04826
863	31080	38.897612	-77.080851	31014	38.897315	-77.070993
111	31080	38.897612	-77.080851	31246	38.905126	-77.056887
14	31080	38.897612	-77.080851	31042	38.804718	-77.043363
2	31080	38.897612	-77.080851	31243	38.887299	-77.018939
65	31080	38.897612	-77.080851	31200	38.9101	-77.0444
4	31080	38.897612	-77.080851	31230	38.898364	-77.027869
7	31080	38.897612	-77.080851	31274	38.898404	-77.024281
1	31080	38.897612	-77.080851	32003	38.983838	-77.09221
3	31080	38.897612	-77.080851	31065	38.880705	-77.08596
9	31080	38.897612	-77.080851	31035	38.876393	-77.107735
55	31080	38.897612	-77.080851	31034	38.882629	-77.109366
17	31080	38.897612	-77.080851	31018	38.892164	-77.079375
144	31080	38.897612	-77.080851	31029	38.896923	-77.086502
54	31080	38.897612	-77.080851	31028	38.893241	-77.086045
409	31080	38.897612	-77.080851	31275	38.901755	-77.051084
15	31080	38.897612	-77.080851	31229	38.91554	-77.03818
2	31080	38.897612	-77.080851	31636	38.90706	-77.015231
1	31080	38.897612	-77.080851	31509	38.912659	-77.017669
2	31080	38.897612	-77.080851	31222	38.8991	-77.0337
2	31080	38.897612	-77.080851	31624	38.897446	-77.009888
12	31080	38.897612	-77.080851	31637	38.899703	-77.008911
21	31080	38.897612	-77.080851	31240	38.88412	-77.04657
1	31080	38.897612	-77.080851	31602	38.9308	-77.0315
3	31080	38.897612	-77.080851	31005	38.862303	-77.059936
9	31080	38.897612	-77.080851	31069	38.871822	-77.107906
3	31080	38.897612	-77.080851	31052	38.844015	-77.050537
2	31080	38.897612	-77.080851	31083	38.82175	-77.047494
9	31080	38.897612	-77.080851	31041	38.803124	-77.040363
3	31080	38.897612	-77.080851	32046	38.964992	-77.103381
266	31080	38.897612	-77.080851	31015	38.8946	-77.072305
2	31080	38.897612	-77.080851	31060	38.84232	-77.089555
3	31080	38.897612	-77.080851	31059	38.84736	-77.095431
7	31080	38.897612	-77.080851	31057	38.8444	-77.085931
2	31080	38.897612	-77.080851	31063	38.852248	-77.105022
13	31080	38.897612	-77.080851	31010	38.8426	-77.0502
3	31080	38.897612	-77.080851	31091	38.859254	-77.063275
2	31080	38.897612	-77.080851	31006	38.8637	-77.0633
2	31080	38.897612	-77.080851	31056	38.847977	-77.075104
15	31080	38.897612	-77.080851	31096	38.86612	-77.08787
2	31080	38.897612	-77.080851	31097	38.812718	-77.044097
4	31080	38.897612	-77.080851	31043	38.810743	-77.044664
5	31080	38.897612	-77.080851	31248	38.888767	-77.02858
101	31080	38.897612	-77.080851	31241	38.9059	-77.0325
1	31080	38.897612	-77.080851	31074	38.869418	-77.095596
11	31080	38.897612	-77.080851	31220	38.894919	-77.046587
2	31080	38.897612	-77.080851	31217	38.887237	-77.028226
42	31080	38.897612	-77.080851	31049	38.883669	-77.113905
27	31080	38.897612	-77.080851	31024	38.882788	-77.103148
16	31080	38.897612	-77.080851	31301	38.938736	-77.087171
21	31080	38.897612	-77.080851	31272	38.886978	-77.013769
19	31080	38.897612	-77.080851	31026	38.884734	-77.093485
10	31080	38.897612	-77.080851	31032	38.880834	-77.091129
9	31080	38.897612	-77.080851	31901	38.884829	-77.127671
129	31080	38.897612	-77.080851	31020	38.8904	-77.0889
61	31080	38.897612	-77.080851	31019	38.889	-77.0925
8	31080	38.897612	-77.080851	31902	38.876528	-77.12712
15	31080	38.897612	-77.080851	31033	38.8815	-77.10396
57	31080	38.897612	-77.080851	31039	38.880012	-77.107854
55	31080	38.897612	-77.080851	31017	38.891696	-77.0846
45	31080	38.897612	-77.080851	31312	38.90849	-77.063586
3	31900	38.898301	-77.118009	31031	38.89054	-77.08095
2	31900	38.898301	-77.118009	31233	38.902061	-77.038322
1	31900	38.898301	-77.118009	31267	38.908142	-77.038359
1	31900	38.898301	-77.118009	31250	38.903584	-77.044789
1	31900	38.898301	-77.118009	31257	38.90088	-77.048911
1	31900	38.898301	-77.118009	31260	38.896104	-77.049882
5	31900	38.898301	-77.118009	31237	38.903827	-77.053485
3	31900	38.898301	-77.118009	31314	38.903295	-77.065884
2	31900	38.898301	-77.118009	31609	38.87675	-77.02127
1	31900	38.898301	-77.118009	31070	38.873755	-77.089233
1	31900	38.898301	-77.118009	31051	38.889365	-77.077294
21	31900	38.898301	-77.118009	31037	38.881044	-77.111768
8	31900	38.898301	-77.118009	31225	38.90375	-77.06269
15	31900	38.898301	-77.118009	31025	38.88397	-77.10783
3	31900	38.898301	-77.118009	31021	38.8881	-77.09308
4	31900	38.898301	-77.118009	31016	38.893438	-77.076389
7	31900	38.898301	-77.118009	31022	38.88786	-77.094875
3	31900	38.898301	-77.118009	31089	38.890612	-77.084801
1	31900	38.898301	-77.118009	31904	38.884859	-77.155988
2	31900	38.898301	-77.118009	31040	38.884616	-77.10108
5	31900	38.898301	-77.118009	31023	38.885801	-77.097745
3	31900	38.898301	-77.118009	31036	38.87887	-77.1207
2	31900	38.898301	-77.118009	31215	38.9022212	-77.059219
7	31900	38.898301	-77.118009	31038	38.883921	-77.116817
3	31900	38.898301	-77.118009	31247	38.888553	-77.032429
6	31900	38.898301	-77.118009	31249	38.879819	-77.037413
1	31900	38.898301	-77.118009	31211	38.897293	-77.05557
1	31900	38.898301	-77.118009	31027	38.896015	-77.078107
1	31900	38.898301	-77.118009	31030	38.89593	-77.089006
4	31900	38.898301	-77.118009	31079	38.894941	-77.09169
9	31900	38.898301	-77.118009	31094	38.895377	-77.09713
21	31900	38.898301	-77.118009	31092	38.896456	-77.104562
10	31900	38.898301	-77.118009	31080	38.897612	-77.080851
3	31900	38.898301	-77.118009	31258	38.888251	-77.049426
20	31900	38.898301	-77.118009	31014	38.897315	-77.070993
1	31900	38.898301	-77.118009	31246	38.905126	-77.056887
3	31900	38.898301	-77.118009	31065	38.880705	-77.08596
9	31900	38.898301	-77.118009	31034	38.882629	-77.109366
3	31900	38.898301	-77.118009	31029	38.896923	-77.086502
3	31900	38.898301	-77.118009	31028	38.893241	-77.086045
2	31900	38.898301	-77.118009	31275	38.901755	-77.051084
3	31900	38.898301	-77.118009	31222	38.8991	-77.0337
2	31900	38.898301	-77.118009	31041	38.803124	-77.040363
2	31900	38.898301	-77.118009	31059	38.84736	-77.095431
3	31900	38.898301	-77.118009	31096	38.86612	-77.08787
1	31900	38.898301	-77.118009	31074	38.869418	-77.095596
18	31900	38.898301	-77.118009	31049	38.883669	-77.113905
15	31900	38.898301	-77.118009	31024	38.882788	-77.103148
1	31900	38.898301	-77.118009	31901	38.884829	-77.127671
12	31900	38.898301	-77.118009	31020	38.8904	-77.0889
7	31900	38.898301	-77.118009	31019	38.889	-77.0925
1	31900	38.898301	-77.118009	31902	38.876528	-77.12712
2	31900	38.898301	-77.118009	31033	38.8815	-77.10396
24	31900	38.898301	-77.118009	31039	38.880012	-77.107854
1307	31258	38.888251	-77.049426	31256	38.895914	-77.026064
4	31258	38.888251	-77.049426	31120	38.920387	-77.025672
303	31258	38.888251	-77.049426	31263	38.9024	-77.02622
1	31258	38.888251	-77.049426	31504	38.932514	-76.992889
74	31258	38.888251	-77.049426	31111	38.9172	-77.0259
3731	31258	38.888251	-77.049426	31219	38.893028	-77.026013
26	31258	38.888251	-77.049426	31287	38.884377	-77.025791
808	31258	38.888251	-77.049426	31262	38.897857	-77.026975
86	31258	38.888251	-77.049426	31614	38.899983	-76.991383
469	31258	38.888251	-77.049426	31102	38.929464	-77.027822
382	31258	38.888251	-77.049426	31266	38.905607	-77.027137
44	31258	38.888251	-77.049426	31280	38.913761	-77.027025
339	31258	38.888251	-77.049426	31008	38.8629	-77.0528
2	31258	38.888251	-77.049426	31511	38.928644	-76.990955
236	31258	38.888251	-77.049426	31251	38.903819	-77.0284
4	31258	38.888251	-77.049426	31501	38.933668	-76.991016
126	31258	38.888251	-77.049426	31268	38.916787	-77.028139
48	31258	38.888251	-77.049426	31622	38.894832	-76.987633
54	31258	38.888251	-77.049426	31611	38.9003	-76.9882
588	31258	38.888251	-77.049426	31227	38.900283	-77.029822
92	31258	38.888251	-77.049426	31119	38.921074	-77.031887
3753	31258	38.888251	-77.049426	31231	38.894514	-77.031617
41	31258	38.888251	-77.049426	31607	38.884	-76.9861
2158	31258	38.888251	-77.049426	31238	38.898069	-77.031823
2	31258	38.888251	-77.049426	31123	38.925284	-77.032375
102	31258	38.888251	-77.049426	31105	38.9268	-77.0322
41	31258	38.888251	-77.049426	31283	38.903658	-77.031737
221	31258	38.888251	-77.049426	31202	38.912682	-77.031681
568	31258	38.888251	-77.049426	31203	38.9086	-77.0323
6	31258	38.888251	-77.049426	31406	38.942016	-77.032652
284	31258	38.888251	-77.049426	31101	38.9176	-77.0321
1235	31258	38.888251	-77.049426	31216	38.899632	-77.031686
14	31258	38.888251	-77.049426	31401	38.9375	-77.0328
482	31258	38.888251	-77.049426	31003	38.86017	-77.049593
93	31258	38.888251	-77.049426	31630	38.889908	-76.983326
57	31258	38.888251	-77.049426	31117	38.92333	-77.0352
25	31258	38.888251	-77.049426	31632	38.897195	-76.983575
777	31258	38.888251	-77.049426	31254	38.902	-77.03353
317	31258	38.888251	-77.049426	31276	38.90366	-77.034846
424	31258	38.888251	-77.049426	31031	38.89054	-77.08095
767	31258	38.888251	-77.049426	31201	38.90985	-77.034438
128	31258	38.888251	-77.049426	31626	38.88732	-76.983569
50	31258	38.888251	-77.049426	31103	38.926088	-77.036536
2	31258	38.888251	-77.049426	31122	38.928893	-77.03625
15	31258	38.888251	-77.049426	31282	38.912652	-77.036278
322	31258	38.888251	-77.049426	31214	38.9121	-77.0387
2612	31258	38.888251	-77.049426	31277	38.89841	-77.039624
783	31258	38.888251	-77.049426	31213	38.90276	-77.03863
1357	31258	38.888251	-77.049426	31233	38.902061	-77.038322
412	31258	38.888251	-77.049426	31239	38.906602	-77.038785
113	31258	38.888251	-77.049426	31290	38.888097	-77.038325
264	31258	38.888251	-77.049426	31267	38.908142	-77.038359
65	31258	38.888251	-77.049426	31284	38.893511	-77.041544
235	31258	38.888251	-77.049426	31001	38.85725	-77.05332
466	31258	38.888251	-77.049426	31221	38.904742	-77.041606
108	31258	38.888251	-77.049426	31278	38.912648	-77.041834
1406	31258	38.888251	-77.049426	31242	38.89968	-77.041539
4	31258	38.888251	-77.049426	31510	38.927095	-76.978924
152	31258	38.888251	-77.049426	31114	38.918809	-77.041571
433	31258	38.888251	-77.049426	31206	38.8952	-77.0436
102	31258	38.888251	-77.049426	31601	38.8896	-76.9769
147	31258	38.888251	-77.049426	31279	38.898412	-77.043182
282	31258	38.888251	-77.049426	31253	38.902204	-77.04337
176	31258	38.888251	-77.049426	31224	38.903407	-77.043648
2587	31258	38.888251	-77.049426	31235	38.8923	-77.0436
524	31258	38.888251	-77.049426	31100	38.9003	-77.0429
217	31258	38.888251	-77.049426	31638	38.900358	-77.012108
408	31258	38.888251	-77.049426	31628	38.87861	-77.006004
368	31258	38.888251	-77.049426	31603	38.9057	-77.0056
4	31258	38.888251	-77.049426	31519	38.908643	-77.012365
53	31258	38.888251	-77.049426	31506	38.915417	-77.012289
3	31258	38.888251	-77.049426	31507	38.928743	-77.012457
732	31258	38.888251	-77.049426	31002	38.856425	-77.049232
738	31258	38.888251	-77.049426	31204	38.8963	-77.045
491	31258	38.888251	-77.049426	31250	38.903584	-77.044789
671	31258	38.888251	-77.049426	31234	38.908905	-77.04478
346	31258	38.888251	-77.049426	31110	38.9154	-77.0446
221	31258	38.888251	-77.049426	31259	38.894722	-77.045128
833	31258	38.888251	-77.049426	31205	38.9008	-77.047
797	31258	38.888251	-77.049426	31212	38.90534	-77.046774
1815	31258	38.888251	-77.049426	31261	38.892459	-77.046567
423	31258	38.888251	-77.049426	31252	38.901539	-77.046564
13	31258	38.888251	-77.049426	31093	38.898984	-77.078317
2020	31258	38.888251	-77.049426	31257	38.90088	-77.048911
189	31258	38.888251	-77.049426	31011	38.8533	-77.0498
1007	31258	38.888251	-77.049426	31260	38.896104	-77.049882
101	31258	38.888251	-77.049426	31013	38.853531	-77.053509
379	31258	38.888251	-77.049426	31255	38.9066	-77.05152
1171	31258	38.888251	-77.049426	31237	38.903827	-77.053485
20	31258	38.888251	-77.049426	31012	38.850688	-77.05152
147	31258	38.888251	-77.049426	31009	38.848441	-77.051516
20	31258	38.888251	-77.049426	31055	38.846222	-77.069275
66	31258	38.888251	-77.049426	31639	38.89967	-77.003666
26	31258	38.888251	-77.049426	31641	38.894972	-77.003135
71	31258	38.888251	-77.049426	31307	38.930282	-77.055599
1	31258	38.888251	-77.049426	31072	38.837666	-77.09482
786	31258	38.888251	-77.049426	31314	38.903295	-77.065884
103	31258	38.888251	-77.049426	31226	38.916442	-77.0682
36	31258	38.888251	-77.049426	31304	38.922581	-77.070334
626	31258	38.888251	-77.049426	31236	38.90774	-77.071652
20	31258	38.888251	-77.049426	31306	38.922649	-77.077271
1	31258	38.888251	-77.049426	31308	38.943837	-77.077078
481	31258	38.888251	-77.049426	31605	38.8851	-77.0023
25	31258	38.888251	-77.049426	31118	38.917622	-77.01597
81	31258	38.888251	-77.049426	31625	38.881185	-77.001828
291	31258	38.888251	-77.049426	31616	38.900412	-77.001949
291	31258	38.888251	-77.049426	31604	38.899408	-77.015289
88	31258	38.888251	-77.049426	31634	38.87501	-77.0024
834	31258	38.888251	-77.049426	31269	38.887378	-77.001955
3	31258	38.888251	-77.049426	32021	38.982456	-77.091991
344	31258	38.888251	-77.049426	31621	38.895344	-77.016106
747	31258	38.888251	-77.049426	31244	38.88412	-77.017445
755	31258	38.888251	-77.049426	31618	38.889955	-77.000349
723	31258	38.888251	-77.049426	31108	38.8767	-77.0178
85	31258	38.888251	-77.049426	31500	38.919077	-77.000648
699	31258	38.888251	-77.049426	31620	38.897222	-77.019347
339	31258	38.888251	-77.049426	31600	38.90304	-77.019027
635	31258	38.888251	-77.049426	31265	38.90093	-77.018677
136	31258	38.888251	-77.049426	31615	38.899972	-76.998347
17	31258	38.888251	-77.049426	31090	38.864702	-77.048672
724	31258	38.888251	-77.049426	31609	38.87675	-77.02127
1526	31258	38.888251	-77.049426	31264	38.894573	-77.01994
1609	31258	38.888251	-77.049426	31232	38.897351	-77.022465
112	31258	38.888251	-77.049426	31245	38.912719	-77.022155
64	31258	38.888251	-77.049426	31109	38.9155	-77.0222
1346	31258	38.888251	-77.049426	31270	38.894851	-77.02324
242	31258	38.888251	-77.049426	31629	38.889988	-76.995193
69	31258	38.888251	-77.049426	31608	38.8792	-76.9953
119	31258	38.888251	-77.049426	31631	38.897274	-76.994749
1189	31258	38.888251	-77.049426	31228	38.8997	-77.023086
49	31258	38.888251	-77.049426	31281	38.90864	-77.02277
2	31258	38.888251	-77.049426	31404	38.9418	-77.0251
130	31258	38.888251	-77.049426	31104	38.922925	-77.042581
3	31258	38.888251	-77.049426	31708	38.896544	-76.96012
4	31258	38.888251	-77.049426	31801	38.862669	-76.994637
19	31258	38.888251	-77.049426	31070	38.873755	-77.089233
507	31258	38.888251	-77.049426	31051	38.889365	-77.077294
1	31258	38.888251	-77.049426	31078	38.869442	-77.104503
15	31258	38.888251	-77.049426	31095	38.862467	-77.068242
101	31258	38.888251	-77.049426	31004	38.857866	-77.05949
12	31258	38.888251	-77.049426	31084	38.802677	-77.063562
17	31258	38.888251	-77.049426	31037	38.881044	-77.111768
46	31258	38.888251	-77.049426	31050	38.884961	-77.08777
4	31258	38.888251	-77.049426	32002	38.981103	-77.097426
1	31258	38.888251	-77.049426	32048	38.984691	-77.094537
27	31258	38.888251	-77.049426	31617	38.900413	-76.982872
21	31258	38.888251	-77.049426	31047	38.814577	-77.052808
1	31258	38.888251	-77.049426	31701	38.8692	-76.9599
2078	31258	38.888251	-77.049426	31225	38.90375	-77.06269
156	31258	38.888251	-77.049426	31116	38.917761	-77.04062
74	31258	38.888251	-77.049426	31106	38.923203	-77.047637
455	31258	38.888251	-77.049426	31121	38.923583	-77.050046
25	31258	38.888251	-77.049426	31025	38.88397	-77.10783
21	31258	38.888251	-77.049426	31021	38.8881	-77.09308
127	31258	38.888251	-77.049426	31016	38.893438	-77.076389
34	31258	38.888251	-77.049426	31022	38.88786	-77.094875
256	31258	38.888251	-77.049426	31053	38.863833	-77.080319
7	31258	38.888251	-77.049426	31068	38.856319	-77.11153
433	31258	38.888251	-77.049426	31066	38.867262	-77.072315
78	31258	38.888251	-77.049426	31067	38.862478	-77.086599
51	31258	38.888251	-77.049426	31113	38.920669	-77.04368
14	31258	38.888251	-77.049426	31115	38.928156	-77.02344
2027	31258	38.888251	-77.049426	31623	38.89696	-77.00493
20	31258	38.888251	-77.049426	31045	38.805648	-77.05293
1	31258	38.888251	-77.049426	31310	38.955016	-77.069956
38	31258	38.888251	-77.049426	31305	38.934267	-77.057979
9	31258	38.888251	-77.049426	31313	38.941154	-77.062036
1	31258	38.888251	-77.049426	31318	38.947156	-77.065115
3342	31258	38.888251	-77.049426	31271	38.892275	-77.013917
250	31258	38.888251	-77.049426	31223	38.905737	-77.02227
116	31258	38.888251	-77.049426	31089	38.890612	-77.084801
366	31258	38.888251	-77.049426	31007	38.857063	-77.051141
202	31258	38.888251	-77.049426	31612	38.894758	-76.997114
5	31258	38.888251	-77.049426	31081	38.804378	-77.060866
24	31258	38.888251	-77.049426	31000	38.858971	-77.05323
239	31258	38.888251	-77.049426	31610	38.886952	-76.996806
528	31258	38.888251	-77.049426	31613	38.884	-76.995397
25	31258	38.888251	-77.049426	31505	38.910972	-77.00495
2	31258	38.888251	-77.049426	31082	38.801111	-77.068952
6	31258	38.888251	-77.049426	31040	38.884616	-77.10108
7	31258	38.888251	-77.049426	31023	38.885801	-77.097745
1	31258	38.888251	-77.049426	31706	38.86559	-76.952103
1	31258	38.888251	-77.049426	31309	38.954812	-77.082426
73	31258	38.888251	-77.049426	31503	38.9126	-77.0135
4	31258	38.888251	-77.049426	32040	38.96115	-77.088659
7	31258	38.888251	-77.049426	32014	38.961763	-77.085998
47	31258	38.888251	-77.049426	31508	38.90509	-76.9941
10	31258	38.888251	-77.049426	31036	38.87887	-77.1207
4273	31258	38.888251	-77.049426	31215	38.9022212	-77.059219
49	31258	38.888251	-77.049426	31400	38.936043	-77.024649
1	31258	38.888251	-77.049426	31405	38.949662	-77.027333
7	31258	38.888251	-77.049426	31207	38.9249	-77.0222
4	31258	38.888251	-77.049426	31038	38.883921	-77.116817
3	31258	38.888251	-77.049426	31802	38.867373	-76.988039
603	31258	38.888251	-77.049426	31273	38.878433	-77.03023
