start_day,Category_ID,Ridership
2016/2/11,5,39
2016/2/11,6,115
2016/2/11,7,349
2016/2/11,8,632
2016/2/11,9,326
2016/2/11,10,120
2016/2/11,11,137
2016/2/11,12,156
2016/2/11,13,163
2016/2/11,14,106
2016/2/11,15,137
2016/2/11,16,286
2016/2/11,17,533
2016/2/11,18,445
2016/2/11,19,282
2016/2/11,20,172
2016/2/11,21,115
2016/2/11,22,77
2016/2/11,23,37
2016/2/12,0,22
2016/2/12,1,8
2016/2/12,2,1
2016/2/12,4,3
2016/2/12,5,40
2016/2/12,6,98
2016/2/12,7,282
2016/2/12,8,610
2016/2/12,9,338
2016/2/12,10,148
2016/2/12,11,163
2016/2/12,12,211
2016/2/12,13,208
2016/2/12,14,169
2016/2/12,15,250
2016/2/12,16,326
2016/2/12,17,522
2016/2/12,18,401
2016/2/12,19,223
2016/2/12,20,128
2016/2/12,21,106
2016/2/12,22,60
2016/2/12,23,46
2016/2/13,0,45
2016/2/13,1,15
2016/2/13,2,17
2016/2/13,3,4
2016/2/13,4,3
2016/2/13,5,3
2016/2/13,6,4
2016/2/13,7,25
2016/2/13,8,42
2016/2/13,9,58
2016/2/13,10,129
2016/2/13,11,107
2016/2/13,12,140
2016/2/13,13,129
2016/2/13,14,119
2016/2/13,15,136
2016/2/13,16,135
2016/2/13,17,121
2016/2/13,18,97
2016/2/13,19,75
2016/2/13,20,56
2016/2/13,21,32
2016/2/13,22,27
2016/2/13,23,16
2016/2/14,0,23
2016/2/14,1,16
2016/2/14,2,9
2016/2/14,3,4
2016/2/14,4,1
2016/2/14,5,3
2016/2/14,6,3
2016/2/14,7,17
2016/2/14,8,38
2016/2/14,9,73
2016/2/14,10,116
2016/2/14,11,127
2016/2/14,12,164
2016/2/14,13,192
2016/2/14,14,162
2016/2/14,15,166
2016/2/14,16,174
2016/2/14,17,174
2016/2/14,18,128
2016/2/14,19,95
2016/2/14,20,68
2016/2/14,21,47
2016/2/14,22,32
2016/2/14,23,19
2016/2/15,0,9
2016/2/15,1,1
2016/2/15,2,3
2016/2/15,3,1
2016/2/15,4,2
2016/2/15,5,8
2016/2/15,6,9
2016/2/15,7,24
2016/2/15,8,34
2016/2/15,9,31
2016/2/15,10,16
2016/2/15,11,29
2016/2/15,12,25
2016/2/15,13,32
2016/2/15,14,37
2016/2/15,15,41
2016/2/15,16,54
2016/2/15,17,36
2016/2/15,18,34
2016/2/15,19,26
2016/2/15,20,14
2016/2/15,21,14
2016/2/15,22,13
2016/2/15,23,8
2016/2/16,0,2
2016/2/16,1,1
2016/2/16,2,2
2016/2/16,4,3
2016/2/16,5,13
2016/2/16,6,25
2016/2/16,7,49
2016/2/16,8,65
2016/2/16,9,49
2016/2/16,10,42
2016/2/16,11,53
2016/2/16,12,80
2016/2/16,13,113
2016/2/16,14,120
2016/2/16,15,172
2016/2/16,16,297
2016/2/16,17,695
2016/2/16,18,546
2016/2/16,19,338
2016/2/16,20,224
2016/2/16,21,190
2016/2/16,22,110
2016/2/16,23,49
2016/2/17,0,15
2016/2/17,1,7
2016/2/17,2,2
2016/2/17,3,2
2016/2/17,4,5
2016/2/17,5,54
2016/2/17,6,181
2016/2/17,7,503
2016/2/17,8,869
2016/2/17,9,380
2016/2/17,10,159
2016/2/17,11,194
2016/2/17,12,246
2016/2/17,13,212
2016/2/17,14,190
2016/2/17,15,234
2016/2/17,16,440
2016/2/17,17,773
2016/2/17,18,633
2016/2/17,19,365
2016/2/17,20,273
2016/2/17,21,186
2016/2/17,22,114
2016/2/17,23,60
2016/2/18,0,25
2016/2/18,1,5
2016/2/18,2,5
2016/2/18,3,3
2016/2/18,4,4
2016/2/18,5,54
2016/2/18,6,169
2016/2/18,7,461
2016/2/18,8,849
2016/2/18,9,385
2016/2/18,10,160
2016/2/18,11,190
2016/2/18,12,213
2016/2/18,13,205
2016/2/18,14,173
2016/2/18,15,224
2016/2/18,16,337
2016/2/18,17,758
2016/2/18,18,641
2016/2/18,19,374
2016/2/18,20,253
2016/2/18,21,173
2016/2/18,22,105
2016/2/18,23,56
2016/2/19,0,20
2016/2/19,1,9
2016/2/19,2,2
2016/2/19,3,3
2016/2/19,4,3
2016/2/19,5,58
2016/2/19,6,143
2016/2/19,7,398
2016/2/19,8,744
2016/2/19,9,393
2016/2/19,10,157
2016/2/19,11,192
2016/2/19,12,228
2016/2/19,13,232
2016/2/19,14,217
2016/2/19,15,300
2016/2/19,16,433
2016/2/19,17,701
2016/2/19,18,536
2016/2/19,19,323
2016/2/19,20,207
2016/2/19,21,124
2016/2/19,22,127
2016/2/19,23,83
2016/2/20,0,67
2016/2/20,1,55
2016/2/20,2,37
2016/2/20,3,20
2016/2/20,4,9
2016/2/20,5,7
2016/2/20,6,21
2016/2/20,7,63
2016/2/20,8,195
2016/2/20,9,279
2016/2/20,10,364
2016/2/20,11,546
2016/2/20,12,701
2016/2/20,13,809
2016/2/20,14,942
2016/2/20,15,899
2016/2/20,16,924
2016/2/20,17,699
2016/2/20,18,489
2016/2/20,19,324
2016/2/20,20,239
2016/2/20,21,212
2016/2/20,22,198
2016/2/20,23,146
2016/2/21,0,134
2016/2/21,1,92
2016/2/21,2,68
2016/2/21,3,35
2016/2/21,4,8
2016/2/21,5,5
2016/2/21,6,18
2016/2/21,7,56
2016/2/21,8,146
2016/2/21,9,280
2016/2/21,10,422
2016/2/21,11,340
2016/2/21,12,237
2016/2/21,13,311
2016/2/21,14,356
2016/2/21,15,362
2016/2/21,16,301
2016/2/21,17,296
2016/2/21,18,253
2016/2/21,19,193
2016/2/21,20,130
2016/2/21,21,90
2016/2/21,22,75
2016/2/21,23,46
2016/2/22,0,18
2016/2/22,1,6
2016/2/22,2,4
2016/2/22,3,4
2016/2/22,4,3
2016/2/22,5,51
2016/2/22,6,181
2016/2/22,7,549
2016/2/22,8,950
2016/2/22,9,410
2016/2/22,10,191
2016/2/22,11,203
2016/2/22,12,249
2016/2/22,13,259
2016/2/22,14,253
2016/2/22,15,313
2016/2/22,16,482
2016/2/22,17,986
2016/2/22,18,835
2016/2/22,19,488
2016/2/22,20,321
2016/2/22,21,221
2016/2/22,22,116
2016/2/22,23,55
2016/2/23,0,19
2016/2/23,1,9
2016/2/23,2,13
2016/2/23,3,4
2016/2/23,4,5
2016/2/23,5,50
2016/2/23,6,78
2016/2/23,7,146
2016/2/23,8,197
2016/2/23,9,108
2016/2/23,10,73
2016/2/23,11,62
2016/2/23,12,65
2016/2/23,13,67
2016/2/23,14,48
2016/2/23,15,76
2016/2/23,16,163
2016/2/23,17,363
2016/2/23,18,318
2016/2/23,19,257
2016/2/23,20,182
2016/2/23,21,163
2016/2/23,22,92
2016/2/23,23,27
2016/2/24,0,21
2016/2/24,1,7
2016/2/24,2,4
2016/2/24,3,1
2016/2/24,4,4
2016/2/24,5,51
2016/2/24,6,108
2016/2/24,7,284
2016/2/24,8,350
2016/2/24,9,252
2016/2/24,10,115
2016/2/24,11,99
2016/2/24,12,144
2016/2/24,13,123
2016/2/24,14,104
2016/2/24,15,71
2016/2/24,16,187
2016/2/24,17,527
2016/2/24,18,49
2016/2/24,19,198
2016/2/24,20,200
2016/2/24,21,189
2016/2/24,22,140
2016/2/24,23,51
2016/2/25,0,25
2016/2/25,1,14
2016/2/25,2,1
2016/2/25,3,2
2016/2/25,4,3
2016/2/25,5,51
2016/2/25,6,202
2016/2/25,7,528
2016/2/25,8,979
2016/2/25,9,425
2016/2/25,10,184
2016/2/25,11,211
2016/2/25,12,195
2016/2/25,13,240
2016/2/25,14,203
2016/2/25,15,236
2016/2/25,16,351
2016/2/25,17,794
2016/2/25,18,653
2016/2/25,19,378
2016/2/25,20,267
2016/2/25,21,188
2016/2/25,22,132
2016/2/25,23,68
2016/2/26,0,26
2016/2/26,1,9
2016/2/26,2,7
2016/2/26,4,4
2016/2/26,5,56
2016/2/26,6,148
2016/2/26,7,428
2016/2/26,8,791
2016/2/26,9,355
2016/2/26,10,164
2016/2/26,11,194
2016/2/26,12,216
2016/2/26,13,226
2016/2/26,14,200
2016/2/26,15,247
2016/2/26,16,395
2016/2/26,17,608
2016/2/26,18,510
2016/2/26,19,286
2016/2/26,20,159
2016/2/26,21,132
2016/2/26,22,94
2016/2/26,23,90
2016/2/27,0,68
2016/2/27,1,35
2016/2/27,2,31
2016/2/27,3,15
2016/2/27,4,4
2016/2/27,5,5
2016/2/27,6,18
2016/2/27,7,58
2016/2/27,8,157
2016/2/27,9,290
2016/2/27,10,317
2016/2/27,11,410
2016/2/27,12,490
2016/2/27,13,477
2016/2/27,14,474
2016/2/27,15,534
2016/2/27,16,481
2016/2/27,17,425
2016/2/27,18,352
2016/2/27,19,242
2016/2/27,20,166
2016/2/27,21,165
2016/2/27,22,119
2016/2/27,23,99
2016/2/28,0,77
2016/2/28,1,65
2016/2/28,2,39
2016/2/28,3,13
2016/2/28,4,5
2016/2/28,5,4
2016/2/28,6,8
2016/2/28,7,53
2016/2/28,8,128
2016/2/28,9,239
2016/2/28,10,465
2016/2/28,11,694
2016/2/28,12,902
2016/2/28,13,917
2016/2/28,14,1004
2016/2/28,15,1056
2016/2/28,16,991
2016/2/28,17,765
2016/2/28,18,522
2016/2/28,19,308
2016/2/28,20,196
2016/2/28,21,130
2016/2/28,22,109
2016/2/28,23,42
2016/2/29,0,54
2016/2/29,1,12
2016/2/29,2,2
2016/2/29,3,3
2016/2/29,4,6
2016/2/29,5,57
2016/2/29,6,191
2016/2/29,7,615
2016/2/29,8,905
2016/2/29,9,391
2016/2/29,10,227
2016/2/29,11,260
2016/2/29,12,312
2016/2/29,13,350
2016/2/29,14,251
2016/2/29,15,344
2016/2/29,16,539
2016/2/29,17,1134
2016/2/29,18,885
2016/2/29,19,500
2016/2/29,20,334
2016/2/29,21,264
2016/2/29,22,131
2016/2/29,23,61
2016/3/1,0,15
2016/3/1,1,12
2016/3/1,2,7
2016/3/1,3,5
2016/3/1,4,11
2016/3/1,5,59
2016/3/1,6,241
2016/3/1,7,732
2016/3/1,8,1123
2016/3/1,9,442
2016/3/1,10,220
2016/3/1,11,249
2016/3/1,12,353
2016/3/1,13,334
2016/3/1,14,308
2016/3/1,15,367
2016/3/1,16,556
2016/3/1,17,1169
2016/3/1,18,937
2016/3/1,19,566
2016/3/1,20,358
2016/3/1,21,261
2016/3/1,22,192
2016/3/1,23,71
2016/3/2,0,15
2016/3/2,1,7
2016/3/2,2,1
2016/3/2,3,3
2016/3/2,4,3
2016/3/2,5,61
2016/3/2,6,186
2016/3/2,7,536
2016/3/2,8,906
2016/3/2,9,397
2016/3/2,10,169
2016/3/2,11,179
2016/3/2,12,240
2016/3/2,13,183
2016/3/2,14,187
2016/3/2,15,212
2016/3/2,16,370
2016/3/2,17,782
2016/3/2,18,573
2016/3/2,19,346
2016/3/2,20,242
2016/3/2,21,181
2016/3/2,22,98
2016/3/2,23,41
2016/3/3,0,13
2016/3/3,1,8
2016/3/3,2,2
2016/3/3,4,6
2016/3/3,5,51
2016/3/3,6,192
2016/3/3,7,506
2016/3/3,8,884
2016/3/3,9,399
2016/3/3,10,152
2016/3/3,11,179
2016/3/3,12,207
2016/3/3,13,227
2016/3/3,14,204
2016/3/3,15,233
2016/3/3,16,396
2016/3/3,17,761
2016/3/3,18,644
2016/3/3,19,385
2016/3/3,20,224
2016/3/3,21,137
2016/3/3,22,54
2016/3/3,23,38
2016/3/4,0,13
2016/3/4,1,6
2016/3/4,2,5
2016/3/4,4,3
2016/3/4,5,47
2016/3/4,6,103
2016/3/4,7,298
2016/3/4,8,617
2016/3/4,9,352
2016/3/4,10,179
2016/3/4,11,190
2016/3/4,12,257
2016/3/4,13,245
2016/3/4,14,208
2016/3/4,15,254
2016/3/4,16,420
2016/3/4,17,756
2016/3/4,18,521
2016/3/4,19,316
2016/3/4,20,199
2016/3/4,21,150
2016/3/4,22,114
2016/3/4,23,92
2016/3/5,0,66
2016/3/5,1,35
2016/3/5,2,43
2016/3/5,3,15
2016/3/5,4,3
2016/3/5,5,9
2016/3/5,6,19
2016/3/5,7,68
2016/3/5,8,155
2016/3/5,9,290
2016/3/5,10,365
2016/3/5,11,412
2016/3/5,12,471
2016/3/5,13,459
2016/3/5,14,429
2016/3/5,15,484
2016/3/5,16,474
2016/3/5,17,456
2016/3/5,18,325
2016/3/5,19,237
2016/3/5,20,174
2016/3/5,21,137
2016/3/5,22,94
2016/3/5,23,114
2016/3/6,0,77
2016/3/6,1,60
2016/3/6,2,60
2016/3/6,3,16
2016/3/6,4,2
2016/3/6,5,6
2016/3/6,6,16
2016/3/6,7,57
2016/3/6,8,155
2016/3/6,9,251
2016/3/6,10,373
2016/3/6,11,421
2016/3/6,12,569
2016/3/6,13,567
2016/3/6,14,565
2016/3/6,15,587
2016/3/6,16,615
2016/3/6,17,526
2016/3/6,18,365
2016/3/6,19,220
2016/3/6,20,152
2016/3/6,21,130
2016/3/6,22,72
2016/3/6,23,37
2016/3/7,0,16
2016/3/7,1,5
2016/3/7,2,4
2016/3/7,3,5
2016/3/7,5,58
2016/3/7,6,183
2016/3/7,7,581
2016/3/7,8,1046
2016/3/7,9,482
2016/3/7,10,272
2016/3/7,11,319
2016/3/7,12,383
2016/3/7,13,376
2016/3/7,14,344
2016/3/7,15,473
2016/3/7,16,668
2016/3/7,17,1335
2016/3/7,18,1037
2016/3/7,19,574
2016/3/7,20,369
2016/3/7,21,270
2016/3/7,22,136
2016/3/7,23,67
2016/3/8,0,26
2016/3/8,1,6
2016/3/8,2,6
2016/3/8,3,1
2016/3/8,4,2
2016/3/8,5,69
2016/3/8,6,277
2016/3/8,7,817
2016/3/8,8,1210
2016/3/8,9,533
2016/3/8,10,295
2016/3/8,11,371
2016/3/8,12,482
2016/3/8,13,429
2016/3/8,14,457
2016/3/8,15,508
2016/3/8,16,770
2016/3/8,17,1349
2016/3/8,18,1137
2016/3/8,19,704
2016/3/8,20,468
2016/3/8,21,333
2016/3/8,22,201
2016/3/8,23,107
2016/3/9,0,43
2016/3/9,1,11
2016/3/9,2,11
2016/3/9,3,2
2016/3/9,4,8
2016/3/9,5,63
2016/3/9,6,292
2016/3/9,7,843
2016/3/9,8,1264
2016/3/9,9,491
2016/3/9,10,323
2016/3/9,11,378
2016/3/9,12,463
2016/3/9,13,457
2016/3/9,14,459
2016/3/9,15,528
2016/3/9,16,865
2016/3/9,17,1507
2016/3/9,18,1214
2016/3/9,19,711
2016/3/9,20,504
2016/3/9,21,384
2016/3/9,22,258
2016/3/9,23,135
2016/3/10,0,80
2016/3/10,1,19
2016/3/10,2,4
2016/3/10,3,4
2016/3/10,4,5
2016/3/10,5,85
2016/3/10,6,293
2016/3/10,7,825
2016/3/10,8,1195
2016/3/10,9,525
2016/3/10,10,338
2016/3/10,11,380
2016/3/10,12,472
2016/3/10,13,447
2016/3/10,14,445
2016/3/10,15,517
2016/3/10,16,831
2016/3/10,17,1387
2016/3/10,18,1146
2016/3/10,19,726
2016/3/10,20,453
2016/3/10,21,379
2016/3/10,22,221
2016/3/10,23,177
2016/3/11,0,82
2016/3/11,1,42
2016/3/11,2,13
2016/3/11,3,11
2016/3/11,4,5
2016/3/11,5,70
2016/3/11,6,225
2016/3/11,7,663
2016/3/11,8,1163
2016/3/11,9,549
2016/3/11,10,319
2016/3/11,11,442
2016/3/11,12,552
2016/3/11,13,614
2016/3/11,14,572
2016/3/11,15,687
2016/3/11,16,977
2016/3/11,17,1433
2016/3/11,18,1068
2016/3/11,19,597
2016/3/11,20,404
2016/3/11,21,286
2016/3/11,22,253
2016/3/11,23,193
2016/3/12,0,121
2016/3/12,1,79
2016/3/12,2,46
2016/3/12,3,27
2016/3/12,4,11
2016/3/12,5,22
2016/3/12,6,164
2016/3/12,7,206
2016/3/12,8,359
2016/3/12,9,610
2016/3/12,10,787
2016/3/12,11,911
2016/3/12,12,981
2016/3/12,13,945
2016/3/12,14,925
2016/3/12,15,784
2016/3/12,16,674
2016/3/12,17,753
2016/3/12,18,621
2016/3/12,19,405
2016/3/12,20,330
2016/3/12,21,244
2016/3/12,22,196
2016/3/12,23,226
2016/3/13,0,143
2016/3/13,1,121
2016/3/13,3,88
2016/3/13,4,18
2016/3/13,5,8
2016/3/13,6,20
2016/3/13,7,39
2016/3/13,8,136
2016/3/13,9,188
2016/3/13,10,387
2016/3/13,11,515
2016/3/13,12,637
2016/3/13,13,685
2016/3/13,14,738
2016/3/13,15,322
2016/3/13,16,185
2016/3/13,17,266
2016/3/13,18,260
2016/3/13,19,195
2016/3/13,20,117
2016/3/13,21,77
2016/3/13,22,34
2016/3/13,23,15
2016/3/14,0,6
2016/3/14,1,6
2016/3/14,2,2
2016/3/14,4,5
2016/3/14,5,39
2016/3/14,6,166
2016/3/14,7,397
2016/3/14,8,850
2016/3/14,9,574
2016/3/14,10,234
2016/3/14,11,259
2016/3/14,12,280
2016/3/14,13,300
2016/3/14,14,278
2016/3/14,15,342
2016/3/14,16,534
2016/3/14,17,1113
2016/3/14,18,1001
2016/3/14,19,578
2016/3/14,20,286
2016/3/14,21,205
2016/3/14,22,142
2016/3/14,23,74
2016/3/15,0,22
2016/3/15,1,8
2016/3/15,2,2
2016/3/15,3,4
2016/3/15,4,5
2016/3/15,5,73
2016/3/15,6,213
2016/3/15,7,338
2016/3/15,8,790
2016/3/15,9,499
2016/3/15,10,237
2016/3/15,11,258
2016/3/15,12,331
2016/3/15,13,323
2016/3/15,14,298
2016/3/15,15,418
2016/3/15,16,659
2016/3/15,17,1237
2016/3/15,18,1082
2016/3/15,19,683
2016/3/15,20,431
2016/3/15,21,303
2016/3/15,22,237
2016/3/15,23,107
2016/3/16,0,37
2016/3/16,1,18
2016/3/16,2,5
2016/3/16,3,10
2016/3/16,4,9
2016/3/16,5,82
2016/3/16,6,342
2016/3/16,7,947
2016/3/16,8,1331
2016/3/16,9,699
2016/3/16,10,425
2016/3/16,11,418
2016/3/16,12,526
2016/3/16,13,601
2016/3/16,14,627
2016/3/16,15,710
2016/3/16,16,1161
2016/3/16,17,1774
2016/3/16,18,1502
2016/3/16,19,822
2016/3/16,20,504
2016/3/16,21,436
2016/3/16,22,251
2016/3/16,23,119
2016/3/17,0,35
2016/3/17,1,15
2016/3/17,2,13
2016/3/17,3,4
2016/3/17,4,4
2016/3/17,5,73
2016/3/17,6,233
2016/3/17,7,676
2016/3/17,8,1253
2016/3/17,9,587
2016/3/17,10,350
2016/3/17,11,424
2016/3/17,12,505
2016/3/17,13,469
2016/3/17,14,392
2016/3/17,15,512
2016/3/17,16,780
2016/3/17,17,1271
2016/3/17,18,1206
2016/3/17,19,688
2016/3/17,20,428
2016/3/17,21,338
2016/3/17,22,275
2016/3/17,23,142
2016/3/18,0,75
2016/3/18,1,38
2016/3/18,2,21
2016/3/18,3,10
2016/3/18,4,6
2016/3/18,5,71
2016/3/18,6,206
2016/3/18,7,635
2016/3/18,8,1208
2016/3/18,9,606
2016/3/18,10,342
2016/3/18,11,531
2016/3/18,12,632
2016/3/18,13,637
2016/3/18,14,522
2016/3/18,15,672
2016/3/18,16,906
2016/3/18,17,1345
2016/3/18,18,1053
2016/3/18,19,678
2016/3/18,20,404
2016/3/18,21,357
2016/3/18,22,291
2016/3/18,23,183
2016/3/19,0,146
2016/3/19,1,75
2016/3/19,2,44
2016/3/19,3,15
2016/3/19,4,2
2016/3/19,5,8
2016/3/19,6,17
2016/3/19,7,82
2016/3/19,8,183
2016/3/19,9,360
2016/3/19,10,440
2016/3/19,11,409
2016/3/19,12,199
2016/3/19,13,212
2016/3/19,14,138
2016/3/19,15,113
2016/3/19,16,118
2016/3/19,17,160
2016/3/19,18,81
2016/3/19,19,98
2016/3/19,20,98
2016/3/19,21,85
2016/3/19,22,80
2016/3/19,23,64
2016/3/20,0,55
2016/3/20,1,57
2016/3/20,2,39
2016/3/20,3,26
2016/3/20,4,3
2016/3/20,5,4
2016/3/20,6,18
2016/3/20,7,51
2016/3/20,8,99
2016/3/20,9,173
2016/3/20,10,274
2016/3/20,11,389
2016/3/20,12,481
2016/3/20,13,435
2016/3/20,14,378
2016/3/20,15,405
2016/3/20,16,373
2016/3/20,17,347
2016/3/20,18,278
2016/3/20,19,241
2016/3/20,20,171
2016/3/20,21,124
2016/3/20,22,58
2016/3/20,23,53
2016/3/21,0,27
2016/3/21,1,16
2016/3/21,3,3
2016/3/21,4,1
2016/3/21,5,47
2016/3/21,6,163
2016/3/21,7,495
2016/3/21,8,889
2016/3/21,9,453
2016/3/21,10,208
2016/3/21,11,228
2016/3/21,12,291
2016/3/21,13,337
2016/3/21,14,279
2016/3/21,15,353
2016/3/21,16,549
2016/3/21,17,1072
2016/3/21,18,987
2016/3/21,19,504
2016/3/21,20,287
2016/3/21,21,195
2016/3/21,22,136
2016/3/21,23,60
2016/3/22,0,30
2016/3/22,1,17
2016/3/22,2,3
2016/3/22,3,4
2016/3/22,4,2
2016/3/22,5,70
2016/3/22,6,226
2016/3/22,7,614
2016/3/22,8,1081
2016/3/22,9,481
2016/3/22,10,233
2016/3/22,11,272
2016/3/22,12,383
2016/3/22,13,388
2016/3/22,14,385
2016/3/22,15,460
2016/3/22,16,745
2016/3/22,17,1368
2016/3/22,18,1170
2016/3/22,19,727
2016/3/22,20,455
2016/3/22,21,354
2016/3/22,22,205
2016/3/22,23,90
2016/3/23,0,29
2016/3/23,1,16
2016/3/23,2,7
2016/3/23,3,4
2016/3/23,4,4
2016/3/23,5,82
2016/3/23,6,277
2016/3/23,7,761
2016/3/23,8,1212
2016/3/23,9,609
2016/3/23,10,333
2016/3/23,11,414
2016/3/23,12,589
2016/3/23,13,549
2016/3/23,14,542
2016/3/23,15,620
2016/3/23,16,886
2016/3/23,17,1533
2016/3/23,18,1474
2016/3/23,19,942
2016/3/23,20,596
2016/3/23,21,462
2016/3/23,22,273
2016/3/23,23,126
2016/3/24,0,62
2016/3/24,1,21
2016/3/24,2,9
2016/3/24,3,6
2016/3/24,4,11
2016/3/24,5,83
2016/3/24,6,294
2016/3/24,7,778
2016/3/24,8,1297
2016/3/24,9,613
2016/3/24,10,410
2016/3/24,11,484
2016/3/24,12,654
2016/3/24,13,641
2016/3/24,14,612
2016/3/24,15,713
2016/3/24,16,984
2016/3/24,17,1686
2016/3/24,18,1482
2016/3/24,19,958
2016/3/24,20,625
2016/3/24,21,448
2016/3/24,22,298
2016/3/24,23,194
2016/3/25,0,108
2016/3/25,1,34
2016/3/25,2,18
2016/3/25,3,9
2016/3/25,4,6
2016/3/25,5,69
2016/3/25,6,228
2016/3/25,7,629
2016/3/25,8,1135
2016/3/25,9,684
2016/3/25,10,459
2016/3/25,11,360
2016/3/25,12,536
2016/3/25,13,674
2016/3/25,14,829
2016/3/25,15,892
2016/3/25,16,1181
2016/3/25,17,1450
2016/3/25,18,1152
2016/3/25,19,754
2016/3/25,20,438
2016/3/25,21,282
2016/3/25,22,191
2016/3/25,23,94
2016/3/26,0,113
2016/3/26,1,64
2016/3/26,2,40
2016/3/26,3,16
2016/3/26,4,5
2016/3/26,5,14
2016/3/26,6,107
2016/3/26,7,170
2016/3/26,8,353
2016/3/26,9,644
2016/3/26,10,848
2016/3/26,11,1083
2016/3/26,12,1228
2016/3/26,13,1395
2016/3/26,14,1363
2016/3/26,15,1393
2016/3/26,16,1348
2016/3/26,17,1117
2016/3/26,18,961
2016/3/26,19,683
2016/3/26,20,423
2016/3/26,21,302
2016/3/26,22,254
2016/3/26,23,192
2016/3/27,0,113
2016/3/27,1,82
2016/3/27,2,50
2016/3/27,3,34
2016/3/27,4,12
2016/3/27,5,24
2016/3/27,6,94
2016/3/27,7,166
2016/3/27,8,297
2016/3/27,9,509
2016/3/27,10,698
2016/3/27,11,781
2016/3/27,12,849
2016/3/27,13,816
2016/3/27,14,910
2016/3/27,15,761
2016/3/27,16,667
2016/3/27,17,611
2016/3/27,18,475
2016/3/27,19,243
2016/3/27,20,158
2016/3/27,21,101
2016/3/27,22,62
2016/3/27,23,51
2016/3/28,0,15
2016/3/28,1,7
2016/3/28,2,2
2016/3/28,3,3
2016/3/28,4,8
2016/3/28,5,42
2016/3/28,6,81
2016/3/28,7,197
2016/3/28,8,587
2016/3/28,9,464
2016/3/28,10,251
2016/3/28,11,384
2016/3/28,12,486
2016/3/28,13,481
2016/3/28,14,481
2016/3/28,15,437
2016/3/28,16,696
2016/3/28,17,1332
2016/3/28,18,1113
2016/3/28,19,620
2016/3/28,20,324
2016/3/28,21,226
2016/3/28,22,148
2016/3/28,23,45
2016/3/29,0,31
2016/3/29,1,11
2016/3/29,2,9
2016/3/29,3,3
2016/3/29,4,8
2016/3/29,5,79
2016/3/29,6,240
2016/3/29,7,727
2016/3/29,8,1211
2016/3/29,9,564
2016/3/29,10,358
2016/3/29,11,393
2016/3/29,12,389
2016/3/29,13,444
2016/3/29,14,433
2016/3/29,15,473
2016/3/29,16,700
2016/3/29,17,1350
2016/3/29,18,1159
2016/3/29,19,700
2016/3/29,20,400
2016/3/29,21,279
2016/3/29,22,178
2016/3/29,23,82
2016/3/30,0,31
2016/3/30,1,18
2016/3/30,2,4
2016/3/30,3,6
2016/3/30,4,7
2016/3/30,5,79
2016/3/30,6,215
2016/3/30,7,703
2016/3/30,8,1176
2016/3/30,9,593
2016/3/30,10,380
2016/3/30,11,401
2016/3/30,12,500
2016/3/30,13,541
2016/3/30,14,493
2016/3/30,15,545
2016/3/30,16,749
2016/3/30,17,1376
2016/3/30,18,1215
2016/3/30,19,722
2016/3/30,20,468
2016/3/30,21,312
2016/3/30,22,231
2016/3/30,23,108
2016/3/31,0,28
2016/3/31,1,16
2016/3/31,2,10
2016/3/31,3,2
2016/3/31,4,8
2016/3/31,5,80
2016/3/31,6,240
2016/3/31,7,750
2016/3/31,8,1175
2016/3/31,9,589
2016/3/31,10,356
2016/3/31,11,415
2016/3/31,12,483
2016/3/31,13,566
2016/3/31,14,431
2016/3/31,15,504
2016/3/31,16,746
2016/3/31,17,1312
2016/3/31,18,1241
2016/3/31,19,806
2016/3/31,20,536
2016/3/31,21,345
2016/3/31,22,240
2016/3/31,23,150
2016/4/1,0,64
2016/4/1,1,41
2016/4/1,2,28
2016/4/1,3,9
2016/4/1,4,11
2016/4/1,5,53
2016/4/1,6,187
2016/4/1,7,628
2016/4/1,8,602
2016/4/1,9,388
2016/4/1,10,304
2016/4/1,11,423
2016/4/1,12,526
2016/4/1,13,610
2016/4/1,14,654
2016/4/1,15,719
2016/4/1,16,989
2016/4/1,17,1467
2016/4/1,18,1124
2016/4/1,19,730
2016/4/1,20,436
2016/4/1,21,375
2016/4/1,22,303
2016/4/1,23,204
2016/4/2,0,149
2016/4/2,1,102
2016/4/2,2,75
2016/4/2,3,29
2016/4/2,4,12
2016/4/2,5,17
2016/4/2,6,25
2016/4/2,7,45
2016/4/2,8,116
2016/4/2,9,194
2016/4/2,10,244
2016/4/2,11,427
2016/4/2,12,775
2016/4/2,13,926
2016/4/2,14,953
2016/4/2,15,1020
2016/4/2,16,1014
2016/4/2,17,940
2016/4/2,18,811
2016/4/2,19,560
2016/4/2,20,373
2016/4/2,21,257
2016/4/2,22,159
2016/4/2,23,58
2016/4/3,0,60
2016/4/3,1,61
2016/4/3,2,36
2016/4/3,3,19
2016/4/3,4,6
2016/4/3,5,12
2016/4/3,6,114
2016/4/3,7,105
2016/4/3,8,135
2016/4/3,9,239
2016/4/3,10,359
2016/4/3,11,482
2016/4/3,12,555
2016/4/3,13,587
2016/4/3,14,607
2016/4/3,15,679
2016/4/3,16,616
2016/4/3,17,592
2016/4/3,18,528
2016/4/3,19,390
2016/4/3,20,270
2016/4/3,21,164
2016/4/3,22,131
2016/4/3,23,53
2016/4/4,0,39
2016/4/4,1,13
2016/4/4,2,4
2016/4/4,3,3
2016/4/4,4,8
2016/4/4,5,62
2016/4/4,6,218
